Date,alk_Adj Close,bhc_Adj Close,gs_Adj Close,aapl_Adj Close,goog_Adj Close,amzn_Adj Close,alk_Volume,bhc_Volume,gs_Volume,aapl_Volume,goog_Volume,amzn_Volume
2010-11-05,12.314409,26.103756,147.266022,9.787303999999999,311.372894,170.770004,1722800.0,6366900.0,11989300.0,361253200.0,3544600.0,5212200.0
2010-11-08,12.14252,24.728863,145.656204,9.833287,312.214752,171.990005,1248400.0,11020100.0,5516100.0,281758400.0,4218300.0,5706000.0
2010-11-09,11.798738,24.950001,143.374924,9.754896,311.243378,170.270004,1208800.0,6734000.0,7343900.0,383544000.0,4491000.0,3978600.0
2010-11-10,11.917743,25.629998999999998,143.951752,9.81508,310.277008,173.330002,1199200.0,5146200.0,6328100.0,384227200.0,5012600.0,5440300.0
2010-11-11,11.834000999999999,25.290001,144.37355,9.772487,307.442627,170.369995,1162400.0,3576200.0,3931500.0,361284000.0,4540100.0,5691700.0
2010-11-12,11.873667,25.049999,142.755142,9.506455,300.51858500000003,165.679993,1358400.0,3128200.0,4735600.0,795846800.0,6811300.0,7160600.0
2010-11-15,11.91113,25.059998999999998,143.951752,9.475905000000001,296.623169,158.899994,832400.0,1608100.0,5199000.0,403606000.0,6983800.0,9648600.0
2010-11-16,11.937574,24.610001,142.126724,9.307703,290.770111,157.779999,1828000.0,2121400.0,5914100.0,657650000.0,6639500.0,6571400.0
2010-11-17,11.6577,24.790001,141.94593799999998,9.274068,290.685425,158.350006,1340800.0,2347000.0,3726300.0,479449600.0,4903200.0,4524900.0
2010-11-18,11.930963,24.870001000000002,144.063614,9.5188,297.166138,164.169998,1512000.0,2362600.0,4987500.0,494491200.0,5199300.0,6225300.0
2010-11-19,12.127092999999999,24.59,143.47825600000002,9.466335,294.31185899999997,164.820007,1362800.0,3920100.0,4584500.0,384843200.0,4612100.0,4464800.0
2010-11-22,12.219648,25.0,138.64025900000001,9.670952999999999,294.506104,170.389999,1116400.0,2256900.0,11364000.0,393075200.0,4389500.0,6142500.0
2010-11-23,12.038945,24.969998999999998,135.825256,9.528057,290.416443,168.199997,1037200.0,1773400.0,7315000.0,519447600.0,4341300.0,6465300.0
2010-11-24,12.340852,25.66,137.960159,9.715391,296.374115,177.25,1357600.0,2107700.0,4258200.0,413725200.0,4810600.0,10042500.0
2010-11-26,12.323227000000001,25.559998999999998,136.20401,9.721566000000001,293.89840699999996,177.199997,727200.0,1019600.0,1876900.0,237585600.0,2632000.0,4271600.0
2010-11-29,12.230667,25.559998999999998,137.116516,9.779278,289.96814,179.490005,970800.0,2633200.0,4819900.0,445785200.0,5740800.0,9695000.0
2010-11-30,12.120482,25.870001000000002,134.709488,9.602749000000001,276.817413,175.399994,998800.0,2614300.0,5416900.0,501858000.0,14288100.0,6762200.0
2010-12-01,12.221855,26.92,136.702393,9.764775,281.121277,176.550003,1273600.0,4612500.0,6024000.0,461750800.0,7536300.0,5770100.0
2010-12-02,12.191002000000001,27.719998999999998,140.19653300000002,9.818781,284.842346,176.529999,823200.0,4632800.0,7208600.0,462837200.0,5114800.0,5537600.0
2010-12-03,12.316613,28.32,140.032623,9.796867,285.43014500000004,175.679993,1138800.0,2969500.0,4658000.0,342092800.0,5282000.0,4907500.0
2010-12-06,12.349669,28.07,140.325958,9.880506,288.100128,178.050003,986000.0,4003900.0,3686300.0,448481600.0,4203200.0,5654200.0
2010-12-07,12.38493,28.049999,139.41142299999998,9.820631,292.473724,176.770004,1087600.0,3286000.0,5527700.0,391454000.0,6107100.0,5077100.0
2010-12-08,12.347467,28.059998999999998,143.33699,9.907048,294.167389,176.28999299999998,800800.0,1899100.0,5259500.0,321935600.0,3526900.0,3726900.0
2010-12-09,12.422393,27.940001000000002,143.604416,9.868472,294.645599,174.850006,1170000.0,1731600.0,5746400.0,294151200.0,3751700.0,4555500.0
2010-12-10,12.550206,28.200001,145.347183,9.89316,294.99926800000003,175.619995,1433200.0,2547100.0,4543600.0,262511200.0,3422100.0,3565500.0
2010-12-13,12.448838,28.790001,146.218536,9.92742,296.199768,174.25,1080400.0,2820900.0,5325200.0,439815600.0,4814800.0,4202500.0
2010-12-14,12.415783,29.15,144.363617,9.884824,296.34423799999996,173.940002,1175600.0,2654800.0,4892700.0,351008000.0,3298800.0,3685300.0
2010-12-15,12.470877,30.280001000000002,142.53462199999998,9.886986,294.047852,175.570007,1798400.0,8299100.0,4358100.0,417312000.0,4351600.0,5810500.0
2010-12-16,12.455447999999999,29.67,141.887573,9.914455,294.750214,178.03999299999998,1432800.0,6876000.0,4164400.0,322030800.0,3205600.0,4121500.0
2010-12-17,12.669207,29.969998999999998,141.52520800000002,9.894701,294.296906,177.580002,3106400.0,3203800.0,5343000.0,386929200.0,6197200.0,4507300.0
2010-12-20,12.708876,28.809998999999998,143.259323,9.944082,296.418945,183.28999299999998,1622400.0,4262200.0,3719100.0,385610400.0,3961300.0,8735300.0
2010-12-21,13.015196000000001,29.08,145.14009099999998,10.005497,300.408997,184.75,1184400.0,1828400.0,4546900.0,256354000.0,3773000.0,5111000.0
2010-12-22,12.847711,28.790001,146.322052,10.035123,301.614471,184.759995,899600.0,1503900.0,3858500.0,265921600.0,2424000.0,2578100.0
2010-12-23,12.649378,29.32,144.59660300000002,9.986981,300.98681600000003,182.58999599999999,569200.0,1382900.0,2494000.0,223157200.0,2229900.0,3358200.0
2010-12-27,12.462059,29.23,146.520508,10.020309,300.065277,182.139999,920000.0,494700.0,2715000.0,249816000.0,2425200.0,2249400.0
2010-12-28,12.570041999999999,28.709999,145.968323,10.044692,298.34173599999997,181.08999599999999,857600.0,997900.0,2862900.0,175924000.0,2137500.0,1975000.0
2010-12-29,12.655988,28.450001,144.622452,10.039138000000001,299.377869,183.369995,1160400.0,1547900.0,3329800.0,163139200.0,2046000.0,3120100.0
2010-12-30,12.669207,28.200001,144.63104199999998,9.98883,298.31185899999997,182.75,638800.0,1804600.0,1745400.0,157494400.0,1986300.0,1961200.0
2010-12-31,12.492911,28.290001,145.079712,9.954883,295.875977,180.0,751200.0,1822900.0,1636300.0,193508000.0,3090000.0,3451900.0
2011-01-03,12.755156,28.85,149.298584,10.171227,301.0466,184.220001,924000.0,1759000.0,5717100.0,445138400.0,4748100.0,5331400.0
2011-01-04,12.651581,29.4,149.32446299999998,10.224311,299.93576,185.009995,941200.0,3315000.0,3335500.0,309080800.0,3662600.0,5031800.0
2011-01-05,13.026214,29.950001,150.11816399999998,10.307948,303.397797,187.419998,2032000.0,3847300.0,4140600.0,255519600.0,5083500.0,3418800.0
2011-01-06,13.156234,35.549999,148.573868,10.299613,305.604523,185.860001,1522400.0,15853200.0,5375200.0,300428800.0,4131000.0,3179700.0
2011-01-07,13.821760999999999,35.639998999999996,147.262466,10.373374,307.069031,185.490005,2897600.0,5481200.0,4916100.0,311931200.0,4218100.0,5221700.0
2011-01-10,13.872442999999999,35.0,146.460098,10.56873,305.958191,184.679993,2208800.0,2803200.0,3650300.0,448560000.0,3170100.0,3375900.0
2011-01-11,13.709370999999999,35.52,146.11498999999998,10.543733999999999,306.854828,184.33999599999999,1101200.0,2410100.0,4572300.0,444108000.0,2889300.0,2814200.0
2011-01-12,13.907701999999999,35.630001,148.107986,10.629529,307.283234,184.080002,1136800.0,3877600.0,5592900.0,302590400.0,3277500.0,2679100.0
2011-01-13,14.033318,35.57,148.02174399999998,10.668415,307.193573,185.529999,769600.0,2987100.0,3183800.0,296780400.0,2677900.0,3367000.0
2011-01-14,14.125873,35.029999,150.980896,10.754828999999999,310.924591,188.75,852000.0,2925300.0,5885100.0,308840000.0,4748900.0,3662800.0
2011-01-18,13.87685,35.439999,150.704819,10.513179,318.620728,191.25,1431600.0,2550500.0,4981200.0,1880998000.0,7261000.0,3896200.0
2011-01-19,13.812942000000001,35.0,143.638931,10.45732,314.69543500000003,186.869995,1392800.0,1698100.0,13372700.0,1135612800.0,6837700.0,3882400.0
2011-01-20,13.497812,35.349998,142.94876100000002,10.267206,312.214752,181.96000700000002,1963600.0,3297600.0,8914900.0,764789200.0,11012600.0,5709900.0
2011-01-21,13.20251,34.990002000000004,143.388748,10.083269999999999,304.772644,177.419998,2075600.0,2722400.0,5876500.0,754401200.0,17875500.0,6806200.0
2011-01-24,13.389826000000001,35.32,143.475006,10.414419,304.399048,176.850006,2092800.0,1648800.0,4624300.0,574683200.0,9232700.0,5600300.0
2011-01-25,13.471364999999999,35.200001,139.74791000000002,10.536324,308.797546,176.699997,2937200.0,1131300.0,11259800.0,546868000.0,7320800.0,4651000.0
2011-01-26,13.455939,36.209998999999996,139.169937,10.611938,307.098907,175.389999,2970000.0,1525400.0,6738000.0,506875600.0,4091400.0,3762200.0
2011-01-27,13.848204,36.98,141.516525,10.592186,307.243378,184.449997,1765600.0,2485400.0,6036000.0,285026000.0,4053400.0,14594400.0
2011-01-28,13.160639999999999,37.09,139.566742,10.372755,299.372864,171.139999,1784400.0,2418500.0,4570000.0,592057200.0,8493800.0,19908200.0
2011-01-31,13.054862,36.529999,141.162811,10.472136,299.059052,169.639999,1425600.0,2499200.0,3792800.0,377246800.0,5630800.0,6718100.0
2011-02-01,13.718182,38.990002000000004,142.63810700000002,10.648356,304.37912,172.110001,2141200.0,7217900.0,4138400.0,426633200.0,5511000.0,5085900.0
2011-02-02,13.222342000000001,38.830002,142.396545,10.626443,304.85733,173.529999,2047600.0,2328900.0,2986200.0,258955200.0,3534500.0,4547500.0
2011-02-03,13.145214999999999,39.200001,142.042831,10.599289,303.93576,173.71000700000002,2355600.0,1606800.0,4710400.0,393797600.0,3001300.0,3678900.0
2011-02-04,13.533071,40.07,142.206802,10.693722,304.34921299999996,175.929993,2311600.0,1273600.0,3354500.0,321840400.0,3113200.0,4347800.0
2011-02-07,13.508828,39.799999,144.191116,10.859759,305.99804700000004,176.429993,990000.0,1162700.0,5036700.0,485021600.0,3612500.0,5254700.0
2011-02-08,13.649869,39.669998,145.41618300000002,10.962224,308.0354,183.059998,983200.0,756000.0,4718700.0,381040800.0,3402400.0,7794900.0
2011-02-09,13.744626,40.200001,143.22479199999998,11.053575,307.098907,185.300003,1206800.0,1914500.0,5663900.0,482745200.0,3698700.0,8312700.0
2011-02-10,13.768869,41.0,142.64678999999998,10.941851,307.069031,186.21000700000002,1436800.0,1894800.0,4265800.0,928550000.0,4686200.0,5331400.0
2011-02-11,14.081798999999998,40.540001000000004,143.78556799999998,11.013146,311.083984,189.25,1412400.0,1371100.0,4257100.0,367572800.0,5199100.0,4487900.0
2011-02-14,14.216225,41.139998999999996,144.527573,11.085055,312.902161,190.419998,1502800.0,1383500.0,3547200.0,310416400.0,4271800.0,4061300.0
2011-02-15,14.209615,40.900002,144.863998,11.107273,310.90963700000003,189.029999,1150400.0,1573900.0,4025900.0,284174800.0,4199500.0,3890900.0
2011-02-16,14.178759,41.400002,145.640457,11.20696,310.94448900000003,186.619995,996000.0,1337000.0,4606300.0,481157600.0,3380500.0,4628200.0
2011-02-17,14.264705,40.810001,144.216965,11.057897,311.462555,187.759995,635200.0,2522700.0,4448100.0,530583200.0,2968600.0,3425500.0
2011-02-18,14.110448000000002,40.470001,144.976181,10.819026,313.863556,186.5,1239200.0,1092000.0,3728100.0,816057200.0,6459800.0,4178600.0
2011-02-22,13.222342000000001,40.02,140.576187,10.450218,303.965668,180.419998,3133200.0,1434300.0,5448200.0,872555600.0,7307000.0,5637100.0
2011-02-23,12.633953,38.709998999999996,140.705582,10.573977000000001,304.51858500000003,176.679993,3493200.0,2407500.0,4560400.0,671854400.0,5800700.0,5482000.0
2011-02-24,12.81686,40.0,141.007568,10.582002000000001,303.273254,177.75,2801600.0,3690600.0,4619300.0,499900800.0,5443700.0,4656500.0
2011-02-25,13.050457000000002,40.110001000000004,142.456909,10.744951,303.880981,177.240005,1234800.0,2082000.0,4636200.0,380018800.0,3879200.0,4191400.0
2011-02-28,13.101139,40.080002,141.601013,10.900808,305.55471800000004,173.28999299999998,1880800.0,2004900.0,4235200.0,403074000.0,4580000.0,6783200.0
2011-03-01,12.545802,39.790001000000004,139.4655,10.780445,299.25830099999996,169.440002,2018800.0,1607800.0,7015500.0,456136800.0,6671200.0,5847100.0
2011-03-02,12.457653,39.310001,139.79402199999998,10.867167,299.273254,172.020004,1754800.0,1519400.0,4658400.0,602590800.0,4068500.0,5185700.0
2011-03-03,12.9579,40.080002,142.21489,11.096785,303.64187599999997,172.78999299999998,2019200.0,1764500.0,4581200.0,500788400.0,3905000.0,4138200.0
2011-03-04,12.900599,39.860001000000004,139.197464,11.110358999999999,299.18856800000003,171.669998,1126000.0,1185000.0,7810800.0,453266800.0,6044500.0,4924300.0
2011-03-07,12.719897,39.389998999999996,137.598038,10.967158,294.725311,169.080002,1559600.0,1207600.0,7004100.0,546123200.0,6951300.0,5932900.0
2011-03-08,13.381016,38.650002,139.45683300000002,10.979506,295.049072,166.889999,2190800.0,2494800.0,4845900.0,356316800.0,4586800.0,4219000.0
2011-03-09,13.253197,39.990002000000004,140.364685,10.877969,294.78009,169.050003,1436800.0,2244200.0,4125200.0,453306000.0,4318100.0,7108900.0
2011-03-10,13.299475,39.240002000000004,138.566315,10.698971,289.066498,166.139999,2065600.0,1473800.0,4563400.0,507539200.0,6279500.0,5998400.0
2011-03-11,13.376603,40.07,138.920776,10.863155,287.278198,168.070007,1666000.0,2423000.0,2883900.0,471080400.0,6086600.0,4609900.0
2011-03-14,13.169456,40.549999,136.975479,10.911613000000001,283.93075600000003,166.729996,1122000.0,1921800.0,4376100.0,435957200.0,5653200.0,4022000.0
2011-03-15,13.024009,40.200001,135.95533799999998,10.6607,283.716553,165.080002,1367200.0,1869300.0,5243600.0,721081200.0,8041200.0,4934500.0
2011-03-16,12.812451,39.25,133.473999,10.184807000000001,277.50982700000003,164.699997,2018000.0,2787700.0,7223400.0,1162011200.0,7625300.0,5208100.0
2011-03-17,12.647174,39.549999,134.658417,10.327694000000001,279.631866,160.970001,1323600.0,2885700.0,5293900.0,659422400.0,5820200.0,6471400.0
2011-03-18,13.22896,39.889998999999996,138.298325,10.205176,279.48242200000004,161.820007,2250800.0,1811200.0,10170600.0,753214000.0,6621800.0,7442700.0
2011-03-21,13.4912,41.549999,138.514465,10.471513,287.173615,164.520004,1210800.0,1567800.0,4663300.0,409402000.0,6064400.0,4055100.0
2011-03-22,13.239975,42.34,139.01591499999998,10.530156,287.582062,162.600006,1185600.0,3938300.0,3538900.0,325922800.0,3787800.0,3611400.0
2011-03-23,13.376603,44.5,137.926544,10.468119999999999,289.993042,165.320007,865200.0,3696700.0,3603300.0,372996400.0,3645900.0,4721300.0
2011-03-24,13.411866,45.009997999999996,138.255142,10.646504,292.34921299999996,171.100006,744000.0,3035700.0,2734400.0,404712000.0,4213000.0,6283200.0
2011-03-25,13.585957999999998,44.919998,136.57783500000002,10.849267,288.78756699999997,170.979996,956800.0,1630400.0,4020700.0,448910000.0,5738200.0,4293800.0
2011-03-28,13.592568,44.259997999999996,135.28096000000002,10.81532,286.605743,169.350006,1053600.0,1717200.0,3686800.0,309355200.0,4453300.0,3400800.0
2011-03-29,13.830569,44.389998999999996,137.01011699999998,10.831367,289.778839,174.619995,1131600.0,3917700.0,3769400.0,352900800.0,3221600.0,4884600.0
2011-03-30,14.026704999999998,50.080002,137.52886999999998,10.75946,289.833618,179.419998,621200.0,19673300.0,2967200.0,329406000.0,2855200.0,6859300.0
2011-03-31,13.976019,49.810001,137.122543,10.755758,292.284454,180.130005,1012400.0,6105900.0,3317700.0,274019200.0,4073900.0,4826500.0
2011-04-01,13.819552999999999,53.25,138.531769,10.633851,294.795044,180.130005,1212800.0,7015100.0,3787900.0,418661600.0,5245900.0,5684100.0
2011-04-04,13.782094,52.98,137.381897,10.529843,292.74273700000003,182.940002,951600.0,3750000.0,2816800.0,460084800.0,4124300.0,4186400.0
2011-04-05,13.797518,53.959998999999996,137.390533,10.458863000000001,283.482452,185.28999299999998,797600.0,8693600.0,3173700.0,482731200.0,12140200.0,5569200.0
2011-04-06,13.942965,52.369999,139.966995,10.43263,286.017944,182.759995,894000.0,6435400.0,4198700.0,402539200.0,5356500.0,5430700.0
2011-04-07,13.868039000000001,51.950001,140.407852,10.433864,288.91705299999995,184.91000400000001,798800.0,3408200.0,4589200.0,373447200.0,5081900.0,4564000.0
2011-04-08,13.248789000000002,54.049999,139.162918,10.340657,288.00048799999996,184.71000700000002,1710800.0,2467600.0,3280800.0,377535200.0,3817800.0,3726400.0
2011-04-11,13.224549,53.240002000000004,139.60386699999998,10.209185,287.606964,184.03999299999998,1636000.0,2264700.0,3126900.0,398946800.0,3730300.0,3297100.0
2011-04-12,13.760051,52.610001000000004,138.69606000000002,10.258571,284.239594,180.479996,2989200.0,2166700.0,3328100.0,425639200.0,4186700.0,5334500.0
2011-04-13,13.403049,52.560001,138.479904,10.373683,287.06402599999996,182.28999299999998,1377600.0,1730000.0,5145000.0,346220000.0,4154200.0,4216300.0
2011-04-14,13.281845,52.779999,134.692993,10.259183,288.17483500000003,181.820007,1302400.0,1727100.0,7982300.0,301800800.0,10953400.0,3588200.0
2011-04-15,13.312698000000001,53.119999,134.12243700000002,10.106107000000002,264.359131,180.009995,872000.0,2327000.0,5608300.0,453605600.0,28192500.0,4272400.0
2011-04-18,13.299475,52.639998999999996,132.955185,10.241594000000001,262.43631,178.33999599999999,1324400.0,2226800.0,5992900.0,609898800.0,10117300.0,4616500.0
2011-04-19,13.257604,53.240002000000004,131.29521200000002,10.427073,259.791229,178.820007,1069600.0,915600.0,13463800.0,419378400.0,5388200.0,2646000.0
2011-04-20,13.407457,52.310001,132.0215,10.567495,261.883392,183.869995,890400.0,1798700.0,7181300.0,700666400.0,6142900.0,4067500.0
2011-04-21,13.350160999999998,52.419998,132.721802,10.82334,261.56958,185.889999,745600.0,3123800.0,3977500.0,753810400.0,4958600.0,3348100.0
2011-04-25,13.431698,52.189999,131.58053600000002,10.894636,261.544678,185.419998,981600.0,929800.0,3711600.0,266546000.0,3273700.0,3438100.0
2011-04-26,13.735814999999999,51.959998999999996,132.514313,10.814702,265.415161,182.300003,1924000.0,1700000.0,4400000.0,338800000.0,7026100.0,11200000.0
2011-04-27,14.203003,52.130001,132.159836,10.806367999999999,267.875946,196.630005,1655200.0,1478400.0,4207000.0,356213200.0,4613900.0,23623000.0
2011-04-28,14.203003,52.560001,130.205856,10.701439,267.98053,195.070007,1235600.0,1002100.0,5906700.0,360959200.0,4014800.0,7300000.0
2011-04-29,14.515931,52.630001,130.560333,10.805753,271.034088,195.809998,1680000.0,1949600.0,6075500.0,1006345200.0,8488600.0,6640900.0
2011-05-02,14.414562,49.580002,130.81105,10.686932,268.274445,201.190002,884000.0,13081700.0,4362700.0,442713600.0,4283300.0,9398100.0
2011-05-03,14.626116,48.299999,131.30389399999999,10.746188,265.948151,198.449997,1635600.0,5001600.0,3557400.0,313348000.0,4178500.0,6100000.0
2011-05-04,14.597469,48.990002000000004,131.001251,10.788472,266.894623,199.970001,1285200.0,3190600.0,3768000.0,389250400.0,4249800.0,6550000.0
2011-05-05,15.007363,49.099998,130.041595,10.701439,266.137451,197.110001,1554800.0,3426500.0,4100200.0,335969200.0,4010400.0,4600000.0
2011-05-06,15.102120000000001,50.0,129.77358999999998,10.698661,266.650543,197.600006,1709200.0,2551700.0,5429300.0,280134400.0,4127600.0,4013900.0
2011-05-09,15.051437,51.880001,128.926224,10.727673,267.83609,200.800003,1008000.0,6162700.0,3152400.0,204747200.0,3911900.0,5825400.0
2011-05-10,15.181455999999999,53.220001,130.032928,10.784765,270.316772,203.940002,1539600.0,3437600.0,4033800.0,282091600.0,4101000.0,5885900.0
2011-05-11,15.274013,51.889998999999996,127.85416399999998,10.716253,266.72525,204.380005,1119200.0,3830000.0,5310500.0,336000000.0,4695000.0,4809000.0
2011-05-12,15.375383,51.91,123.418884,10.695885,266.52600099999995,206.070007,1364000.0,1837600.0,20659200.0,322000000.0,2907300.0,4800000.0
2011-05-13,15.223327,50.07,122.303604,10.508549,263.786255,202.559998,958800.0,2272500.0,14256700.0,326116000.0,4233100.0,4123700.0
2011-05-16,15.049233,50.560001,121.56003600000001,10.286342999999999,258.242035,192.509995,1473600.0,1581900.0,6458800.0,449775200.0,5938500.0,9386400.0
2011-05-17,15.082289000000001,49.66,121.741577,10.37399,264.239563,194.809998,904400.0,2061000.0,7071400.0,452334400.0,6631900.0,7073300.0
2011-05-18,15.113142000000002,50.029999,121.76750200000001,10.489108,263.915771,197.08999599999999,797200.0,2313000.0,4768900.0,334776400.0,3921000.0,4955800.0
2011-05-19,15.37318,49.900002,120.470619,10.509478,264.633087,198.800003,748400.0,1750900.0,7331500.0,261170000.0,4955800.0,3701200.0
2011-05-20,15.335716,49.52,116.709763,10.345597999999999,261.03656,198.649994,914400.0,2378500.0,11284500.0,337968400.0,4652300.0,3381000.0
2011-05-23,15.007363,48.240002000000004,117.44463300000001,10.320293,258.22711200000003,196.220001,1442400.0,1613300.0,8406500.0,383600000.0,4617100.0,4200000.0
2011-05-24,15.000745000000002,49.529999,117.87693,10.252086,258.162354,193.270004,1390800.0,4132800.0,6605300.0,321927200.0,3814100.0,2972700.0
2011-05-25,14.875139,49.849998,117.790474,10.393742999999999,258.864716,192.259995,1060400.0,1844700.0,6528800.0,294224000.0,2612900.0,4661300.0
2011-05-26,14.833267999999999,50.57,117.80773899999998,10.338808,258.097595,195.0,764800.0,2014600.0,5332300.0,222560800.0,4252800.0,4075200.0
2011-05-27,14.859710999999999,52.380001,120.191475,10.413186,259.477417,194.130005,662400.0,3042000.0,5275700.0,203599200.0,3504500.0,2352600.0
2011-05-31,14.883954000000001,52.360001000000004,121.985771,10.73477,263.522247,196.690002,1428000.0,2278700.0,7023200.0,417754400.0,5394600.0,3409000.0
2011-06-01,14.4388,50.540001000000004,118.03315,10.66317,261.818634,192.399994,1511200.0,2228400.0,6768100.0,554682800.0,5933900.0,3445200.0
2011-06-02,14.474060999999999,52.490002000000004,116.48153700000002,10.681378,263.044037,193.649994,781200.0,2818900.0,12423400.0,338783200.0,4425500.0,3044900.0
2011-06-03,14.092816000000001,53.450001,117.304993,10.599289,260.563354,188.320007,1520000.0,3074500.0,5457600.0,313250000.0,3510000.0,4974500.0
2011-06-06,13.918722,52.700001,116.065468,10.43263,259.55712900000003,185.690002,1238400.0,2911800.0,5287800.0,461941200.0,3898600.0,3716000.0
2011-06-07,14.039928,53.509997999999996,115.276688,10.247458,258.545898,187.550003,1560800.0,2197500.0,6191500.0,529785200.0,3829400.0,4866500.0
2011-06-08,13.729201999999999,52.360001000000004,114.063156,10.253630000000001,258.615631,188.050003,1250800.0,2006200.0,6795100.0,333723600.0,3319100.0,3716600.0
2011-06-09,13.583754999999998,53.799999,115.74475100000001,10.230485,257.400208,189.679993,818800.0,1544300.0,4498100.0,275088800.0,3390700.0,4187300.0
2011-06-10,13.563923,52.830002,117.816406,10.057961,253.80367999999999,186.529999,1184800.0,1999600.0,7556800.0,433955200.0,4898000.0,3760400.0
2011-06-13,13.795314000000001,52.93,119.211983,10.079566999999999,251.42260699999997,186.28999299999998,968400.0,2934400.0,5272900.0,329473200.0,4872700.0,3868900.0
2011-06-14,14.273520999999999,53.799999,118.839256,10.259801,253.235809,189.96000700000002,2418400.0,2279400.0,5849900.0,334569200.0,4700400.0,3960300.0
2011-06-15,14.110448000000002,51.400002,116.888947,10.084192999999999,250.535934,185.979996,1401600.0,3086500.0,5715200.0,399196000.0,4162000.0,6317700.0
2011-06-16,14.163336,50.189999,117.963783,10.035123,249.250748,183.649994,900800.0,2826900.0,5230700.0,510591200.0,5534600.0,6032100.0
2011-06-17,14.405745999999999,50.529999,118.951958,9.883901,241.60440099999997,186.369995,1568800.0,2896800.0,6758300.0,615020000.0,10530000.0,6322200.0
